"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-26","4.47",,,"0.00",,"0.0","0.0","73","84","61",,"  350","  350","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-27","5.14",,,"0.00",,"0.0","0.0","74","84","59",,"   10","   40","14.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-28","4.92",,,"0.00",,"0.0","0.0","72","84","56",,"  100","   90","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-29","6.93",,,"0.00","    0","0.0","0.0","76","87","61","    0","  180",,"12.1",
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-06-30","7.61",,,"0.33",,"0.0","0.0","78","83","72",,"  180","  180","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-01","8.05",,,"0.79",,"0.0","0.0","77","89","71",,"   10","   10","25.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-02","3.36",,,"0.00",,"0.0","0.0","78","90","69",,"  270","  290","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-03","4.03",,,"0.92",,"0.0","0.0","81","92","72",,"  350","  360","21.0","27.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-04","3.13",,,"0.19",,"0.0","0.0","77","90","71",,"  230","  230","18.1","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-05","3.80",,,"0.07",,"0.0","0.0","77","91","70",,"  360","  360","25.1","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-06","7.16",,,"0.00",,"0.0","0.0","78","92","69",,"  230","  230","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-07","8.28",,,"0.00",,"0.0","0.0","81","90","73",,"  210","  220","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-08","6.26",,,"0.74",,"0.0","0.0","81","91","69",,"  310","  310","21.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-09","4.03",,,"0.00",,"0.0","0.0","76","89","67",,"   30","   90","12.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-10","5.59",,,"0.00",,"0.0","0.0","80","92","68",,"  160","  150","19.9","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-11","6.49",,,"0.00",,"0.0","0.0","80","92","70",,"  170","  230","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-12","6.26",,,"0.00",,"0.0","0.0","83","92","74",,"  220","  220","13.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-13","6.49",,,"0.00",,"0.0","0.0","85","94","76",,"  180","  210","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-14","6.04",,,"0.00",,"0.0","0.0","84","95","75",,"  220","  210","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-15","4.70",,,"0.74",,"0.0","0.0","80","93","71",,"  340","  350","25.9","36.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-16","5.14",,,"0.00",,"0.0","0.0","79","91","70",,"  180","  180","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-17","5.59",,,"0.12",,"0.0","0.0","78","89","69",,"   70","   60","23.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-18","4.25",,,"0.00",,"0.0","0.0","78","91","72",,"  120","  130","29.1","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-19","3.13",,,"0.18",,"0.0","0.0","79","94","68",,"   30","   40","33.1","53.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-20","4.03",,,"0.00",,"0.0","0.0","82","96","71",,"  150","  150","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-21","4.25",,,"0.00",,"0.0","0.0","85","96","72",,"  170","  170","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-22","6.93",,,"0.00",,"0.0","0.0","86","96","76",,"  220","  210","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-23","7.61",,,"0.00",,"0.0","0.0","84","96","73",,"  330","  320","23.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-24","5.82",,,"0.00",,"0.0","0.0","79","92","72",,"  190","  190","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-25","3.58",,,"0.00",,"0.0","0.0","84","94","73",,"  170","  120","13.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-26","7.16",,,"0.00",,"0.0","0.0","81","89","74",,"   70","   60","14.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-27","6.71",,,"0.00",,"0.0","0.0","81","90","75",,"  170","  210","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-28","5.82",,,"0.70",,"0.0","0.0","80","91","74",,"  250","  250","25.9","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-29","8.95",,,"0.00",,"0.0","0.0","80","89","71",,"   10","  350","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-30","9.40",,,"0.00",,"0.0","0.0","76","85","65",,"   30","   60","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-07-31","6.26",,,"0.00",,"0.0","0.0","75","89","59",,"  350","   40","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-01","4.03",,,"0.00",,"0.0","0.0","76","88","59",,"  360","   50","8.9","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-02","2.46",,,"0.00",,"0.0","0.0","76","88","65",,"  300","  300","8.1","11.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-03","4.92",,,"0.00",,"0.0","0.0","78","88","67",,"  160","  160","14.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-04","7.61",,,"0.67",,"0.0","0.0","77","88","66",,"  300","  290","28.0","38.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-05","4.25",,,"0.00",,"0.0","0.0","78","89","69",,"  320","  340","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-06","5.82",,,"0.00",,"0.0","0.0","78","90","64",,"  160","  160","17.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-07","8.50",,,"1.35",,"0.0","0.0","78","87","72",,"  230","  230","25.9","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-08","5.82",,,"0.17",,"0.0","0.0","76","81","70",,"   70","   80","12.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-09","6.71",,,"0.00",,"0.0","0.0","74","84","65",,"   30","  100","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-10","4.92",,,"0.00",,"0.0","0.0","76","85","67",,"  130","   90","12.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-11","4.47",,,"0.01",,"0.0","0.0","78","84","73",,"  130","  140","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-12","3.80",,,"0.41",,"0.0","0.0","80","90","73",,"  270","  270","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-13","6.93",,,"0.05",,"0.0","0.0","80","90","72",,"  110","   70","14.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-14","5.82",,,"1.10",,"0.0","0.0","80","90","74",,"  200","   90","15.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-15","3.36",,,"0.95",,"0.0","0.0","78","91","72",,"  340","  360","21.0","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-16","4.03",,,"0.00",,"0.0","0.0","81","93","73",,"  350","   40","8.9","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-17","4.92",,,"0.00",,"0.0","0.0","85","94","75",,"  220","  210","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-18","5.59",,,"0.00",,"0.0","0.0","84","94","76",,"  230","  240","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-19","4.25",,,"0.00",,"0.0","0.0","82","91","70",,"  350","   60","13.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-20","4.47",,,"0.00",,"0.0","0.0","81","94","69",,"  170","  120","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-21","5.59",,,"0.00",,"0.0","0.0","84","92","72",,"  160","  110","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-22","5.82",,,"0.00",,"0.0","0.0","82","93","73",,"  170","  160","15.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-23","4.92",,,"0.02",,"0.0","0.0","81","93","73",,"  360","  360","25.9","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-24","8.05",,,"0.00",,"0.0","0.0","77","85","69",,"   10","   70","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-25","8.05",,,"0.00",,"0.0","0.0","77","85","66",,"   50","   70","15.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-26","7.61",,,"0.00",,"0.0","0.0","77","87","66",,"  100","   60","15.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-27","9.62",,,"0.00",,"0.0","0.0","76","85","68",,"   60","   90","15.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-28","11.86",,,"0.00",,"0.0","0.0","73","81","62",,"   50","   40","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-29","10.07",,,"0.04",,"0.0","0.0","70","76","63",,"  360","   20","18.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-30","3.80",,,"0.00",,"0.0","0.0","71","82","59",,"  220","  190","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-08-31","3.80",,,"0.52",,"0.0","0.0","72","74","68",,"  160","  150","8.9","11.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-01","9.40",,,"0.48",,"0.0","0.0","75","85","63",,"   60","   80","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-02","7.16",,,"0.00",,"0.0","0.0","71","84","62",,"  220","  210","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-03","2.68",,,"0.00",,"0.0","0.0","72","84","59",,"  270","  260","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-04","3.80",,,"0.00",,"0.0","0.0","72","86","59",,"  220","  100","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-05","7.16",,,"0.19",,"0.0","0.0","75","88","64",,"  350","  340","21.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-06","5.37",,,"0.91",,"0.0","0.0","66","68","54",,"   10","  360","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-07","4.92",,,"0.00",,"0.0","0.0","63","76","53",,"  280","  250","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-08","5.82",,,"0.00",,"0.0","0.0","66","78","52",,"  350","   40","10.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-09","9.62",,,"0.00",,"0.0","0.0","67","79","54",,"   10","   70","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-10","11.18",,,"0.00",,"0.0","0.0","64","70","55",,"   40","   60","21.0","27.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-11","19.01",,,"0.70",,"0.0","0.0","61","63","60",,"   50","   70","29.1","45.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-12","10.51",,,"0.44",,"0.0","0.0","68","77","62",,"   50","   50","23.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-13","6.49",,,"0.00",,"0.0","0.0","69","82","55",,"  210","  190","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-14","4.92",,,"0.00",,"0.0","0.0","72","81","63",,"  210","  190","13.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-15","4.03",,,"0.00",,"0.0","0.0","73","85","62",,"  360","   60","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-16","4.25",,,"0.00",,"0.0","0.0","75","87","64",,"  330","   40","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-17","4.70",,,"0.00",,"0.0","0.0","75","87","63",,"  350","   50","10.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-18","3.80",,,"0.00",,"0.0","0.0","76","86","66",,"   20","   20","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-19","3.80",,,"0.00",,"0.0","0.0","75","86","63",,"   80","   90","8.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-20","2.68",,,"0.00",,"0.0","0.0","77","90","67",,"  240","  220","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-21","4.92",,,"0.00",,"0.0","0.0","78","89","66",,"  360","   40","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-22","4.03",,,"0.00",,"0.0","0.0","78","89","66",,"   60","   70","10.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-23","4.70",,,"0.00",,"0.0","0.0","77","89","63",,"  100","   90","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-24","6.71",,,"0.00",,"0.0","0.0","75","86","64",,"   30","   70","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-25","8.50",,,"0.00",,"0.0","0.0","74","86","65",,"   20","   10","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-26","7.61",,,"0.00",,"0.0","0.0","76","88","66",,"  360","  360","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-27","6.04",,,"0.00",,"0.0","0.0","78","92","66",,"   10","   40","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-28","6.04",,,"0.00",,"0.0","0.0","80","93","67",,"   20","   20","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-29","8.28",,,"0.00",,"0.0","0.0","75","80","66",,"   20","   70","13.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-09-30","10.29",,,"0.00",,"0.0","0.0","71","80","60",,"   10","   10","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-01","8.50",,,"0.00",,"0.0","0.0","63","73","48",,"   30","   60","18.1","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-02","4.92",,,"0.00",,"0.0","0.0","63","78","50",,"   90","   80","12.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-03","7.61",,,"0.00",,"0.0","0.0","67","79","54",,"   10","   60","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-04","5.14",,,"0.00",,"0.0","0.0","67","81","51",,"  100","   90","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-05","2.24",,,"0.00",,"0.0","0.0","67","83","53",,"  150","  100","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-06","2.46",,,"0.00",,"0.0","0.0","70","84","56",,"  170","  150","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-07","4.47",,,"0.31",,"0.0","0.0","69","73","62",,"   20","   10","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-08","10.74",,,"0.20",,"0.0","0.0","76","84","70",,"  170","  180","28.0","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-09","9.84",,,"0.00",,"0.0","0.0","78","83","75",,"  180","  190","21.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-10","4.47",,,"0.00",,"0.0","0.0","78","88","73",,"  200","  210","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-11","5.37",,,"0.00",,"0.0","0.0","79","89","73",,"  230","  200","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-12","6.71",,,"0.00",,"0.0","0.0","78","87","71",,"   60","   80","18.1","27.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-13","7.61",,,"0.44",,"0.0","0.0","69","72","64",,"   60","   70","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-14","2.91",,,"0.00",,"0.0","0.0","68","77","62",,"  170","   10","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-15","6.26",,,"0.00",,"0.0","0.0","69","82","60",,"  200","  210","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-16","10.29",,,"0.97",,"0.0","0.0","68","71","52",,"   10","   10","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-17","7.61",,,"0.00",,"0.0","0.0","56","67","43",,"   50","   70","15.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-18","3.58",,,"0.00",,"0.0","0.0","56","71","40",,"   90","   80","12.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-19","2.24",,,"0.00",,"0.0","0.0","56","76","39",,"  170","  180","6.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-20","2.01",,,"0.00",,"0.0","0.0","60","81","42",,"  140","   60","6.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-21","2.91",,,"0.00",,"0.0","0.0","62","79","46",,"  130","  110","8.9","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-22","5.82",,,"0.00",,"0.0","0.0","65","79","48",,"  140","  150","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-23","13.87",,,"1.98",,"0.0","0.0","70","73","58",,"  140","  150","32.0","42.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-24","5.82",,,"0.00",,"0.0","0.0","61","71","50",,"  220","  230","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-25","4.25",,,"0.00",,"0.0","0.0","53","64","38",,"  230","  250","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-26","5.14",,,"0.00",,"0.0","0.0","52","64","37",,"  230","  230","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-27","6.71",,,"0.00",,"0.0","0.0","56","73","41",,"  180","  190","15.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-28","8.28",,,"0.01",,"0.0","0.0","60","73","49",,"  150","  150","18.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-29","8.05",,,"0.04",,"0.0","0.0","60","63","37",,"  320","  300","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-30","4.70",,,"0.00",,"0.0","0.0","44","61","30",,"  200","  200","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-10-31","2.91",,,"0.00",,"0.0","0.0","55","73","40",,"  170","  100","8.9","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-01","5.82",,,"0.00",,"0.0","0.0","60","76","47",,"  180","  170","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-02","3.36",,,"0.00",,"0.0","0.0","66","76","55",,"  180","  190","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-03","2.91",,,"0.00",,"0.0","0.0","65","82","51",,"  330","  330","14.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-04","8.05",,,"0.00",,"0.0","0.0","67","74","56",,"  100","   80","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-05","4.70",,,"0.00",,"0.0","0.0","58","66","53",,"  150","   30","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-06","5.82",,,"0.00",,"0.0","0.0","65","76","57",,"  180","  220","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-07","4.25",,,"0.11",,"0.0","0.0","66","68","58",,"   40","  100","15.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-08","8.95",,,"0.07",,"0.0","0.0","52","58","47",,"   50","   50","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-09","4.92",,,"0.07",,"0.0","0.0","48","52","38",,"   20","   60","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-10","7.16",,,"0.00",,"0.0","0.0","48","62","35",,"   40","   70","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-11","7.83",,,"0.00",,"0.0","0.0","43","50","32",,"   50","   40","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-12","4.47",,,"0.43",,"0.0","0.0","44","49","41",,"   10","   70","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-13","5.59",,,"0.04",,"0.0","0.0","49","63","42",,"   40","   40","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-14","6.04",,,"0.00",,"0.0","0.0","47","56","39",,"   50","   70","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-15","4.25",,,"0.00",,"0.0","0.0","46","55","36",,"   60","   70","12.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-16","4.47",,,"0.00",,"0.0","0.0","51","68","39",,"  340","  330","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-17","5.14",,,"0.00",,"0.0","0.0","50","63","33",,"   50","   70","12.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-18","10.51",,,"0.00",,"0.0","0.0","52","66","40",,"  190","  190","23.9","34.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-19","9.62",,,"0.01",,"0.0","0.0","58","66","33",,"  310","  320","23.0","34.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-20","2.91",,,"0.00",,"0.0","0.0","42","58","25",,"  170","  190","8.9","11.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-21","3.13",,,"0.18",,"0.0","0.0","49","61","36",,"  290","  290","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-22","6.71",,,"0.03",,"0.0","0.0","55","65","44",,"  360","  360","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-23","4.03",,,"0.00",,"0.0","0.0","46","57","33",,"   40","   60","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-24","2.01",,,"0.00",,"0.0","0.0","43","62","27",,"   20","   80","6.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-25","4.25",,,"0.00",,"0.0","0.0","47","60","34",,"  240","  230","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-26","6.04",,,"0.00",,"0.0","0.0","51","64","34",,"  360","  310","14.1","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-27","1.79",,,"0.00",,"0.0","0.0","45","64","25",,"  140","  130","8.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-28","2.24",,,"0.00",,"0.0","0.0","46","64","26",,"  160","  150","8.1","11.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-29","1.79",,,"0.00",,"0.0","0.0","57","72","40",,"  130","   50","6.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-11-30","1.57",,,"0.00",,"0.0","0.0","52","68","34",,"  190","  180","8.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-12-01","6.49",,,"0.00",,"0.0","0.0","58","71","41",,"  110","  150","14.1","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-12-02","6.04",,,"0.02",,"0.0","0.0","55","57","50",,"  120","   50","13.0","19.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-12-03","2.68",,,"0.00",,"0.0","0.0","53","68","39",,"   10","   30","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-12-04","5.37",,,"0.00",,"0.0","0.0","52","63","39",,"  130","  120","12.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-12-05","6.26",,,"0.34",,"0.0","0.0","58","72","50",,"  210","  210","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2017-12-06","6.04",,,"0.04",,"0.0","0.0","55","58","43",,"  360","   70","14.1","19.0"
